study_time_min,practice_completion_rate,avg_quiz_score,quiz_attempts,hint_usage_rate,attendance_rate,days_since_last_activity,stress_index,prereq_mastery,device_reliability,mastery,gender,ses_index,first_gen
186.8,0.512,63.3,5,0.275,0.717,6.1,0.906,0.68,0.686,0,1,0.391,0
0.0,0.399,66.7,3,0.462,0.931,7.0,0.367,0.567,0.905,0,2,0.625,1
169.6,0.93,72.4,4,0.181,0.604,3.5,0.2,0.589,0.743,1,1,0.586,0
136.2,0.236,94.3,3,0.063,0.733,3.4,0.308,0.599,0.815,1,2,0.331,0
247.2,0.452,84.7,4,0.498,0.432,9.1,0.375,0.637,0.551,1,1,0.35,0
233.2,0.745,55.1,10,0.743,0.836,5.0,0.862,0.386,0.846,1,0,0.197,1
255.7,0.53,97.7,9,0.607,0.885,2.6,0.156,0.535,0.489,1,1,0.386,1
303.9,0.101,65.4,3,0.101,0.688,2.8,0.216,0.352,0.829,1,0,0.282,0
102.5,0.397,75.9,4,0.62,0.605,6.3,0.767,0.731,0.602,0,2,0.329,0
152.9,0.734,58.9,3,0.582,0.833,3.1,0.654,0.531,0.622,1,0,0.445,0
364.2,0.492,68.7,6,0.545,0.694,3.2,0.676,0.615,0.927,1,1,0.895,0
238.3,0.231,86.5,4,0.35,0.419,4.4,0.265,0.577,0.559,1,1,0.626,1
192.8,0.833,59.7,2,0.116,0.965,8.4,0.612,0.793,0.821,1,0,0.555,1
368.1,0.15,67.3,6,0.48,0.512,9.0,0.417,0.785,0.735,1,1,0.111,1
283.6,0.785,78.6,5,0.081,0.777,6.7,0.198,0.346,0.934,1,1,0.464,1
229.0,0.754,60.7,4,0.822,0.617,2.7,0.609,0.913,0.948,1,0,0.916,0
144.5,0.384,47.1,4,0.853,0.616,5.8,0.184,0.592,0.926,0,0,0.407,1
365.9,0.103,84.7,5,0.206,0.651,1.1,0.583,0.616,0.878,1,0,0.654,0
242.8,0.821,100.0,9,0.306,0.792,5.0,0.498,0.538,0.408,1,0,0.454,0
222.7,0.092,78.4,4,0.521,0.797,2.5,0.53,0.534,0.92,1,1,0.656,1
294.4,0.376,81.1,6,0.243,0.617,4.7,0.206,0.698,0.849,1,0,0.64,1
346.8,0.066,62.6,5,0.125,0.723,3.1,0.859,0.328,0.645,0,2,0.775,1
225.5,0.166,87.1,4,0.191,0.703,5.5,0.26,0.539,0.152,1,0,0.064,0
262.2,0.127,61.2,9,0.438,0.337,2.1,0.469,0.46,0.523,0,1,0.076,0
269.7,0.907,88.3,7,0.297,0.692,16.0,0.73,0.183,0.719,1,2,0.45,1
311.0,0.388,83.5,2,0.412,0.574,4.7,0.438,0.724,0.869,1,1,0.803,0
139.5,0.574,80.8,2,0.577,0.796,8.2,0.189,0.932,0.644,1,2,0.65,0
419.1,0.407,80.3,4,0.687,0.861,5.4,0.415,0.746,0.538,1,0,0.526,0
84.3,0.911,79.9,4,0.319,0.713,0.6,0.314,0.828,0.609,1,0,0.34,0
254.0,0.124,76.0,3,0.341,0.454,4.9,0.459,0.41,0.951,0,0,0.576,0
18.0,0.437,80.1,5,0.717,0.67,2.3,0.48,0.255,0.476,0,0,0.238,1
239.2,0.741,64.8,1,0.206,0.991,2.7,0.49,0.489,0.823,1,0,0.981,0
157.2,0.878,68.7,4,0.452,0.462,4.1,0.538,0.674,0.541,1,0,0.645,1
264.9,0.576,95.6,8,0.583,0.91,3.3,0.642,0.674,0.987,1,2,0.676,1
257.6,0.177,74.4,4,0.239,0.659,1.3,0.524,0.78,0.652,1,0,0.532,0
59.8,0.705,61.9,5,0.063,0.282,2.8,0.754,0.236,0.671,1,2,0.298,0
161.8,0.22,81.0,8,0.562,0.878,8.9,0.275,0.246,0.773,1,2,0.205,0
373.3,0.052,83.7,9,0.72,0.821,8.4,0.448,0.484,0.65,1,2,0.362,1
105.7,0.449,56.8,1,0.828,0.156,6.1,0.431,0.184,0.886,0,0,0.691,0
156.1,0.814,85.2,3,0.184,0.967,8.8,0.801,0.8,0.567,1,2,0.691,0
259.7,0.2,68.4,3,0.23,0.761,17.4,0.844,0.589,0.568,0,1,0.146,1
258.5,0.805,85.0,5,0.745,0.828,5.0,0.567,0.688,0.646,1,2,0.724,0
236.6,0.823,72.1,0,0.521,0.861,7.5,0.47,0.31,0.59,1,1,0.502,0
277.5,0.776,73.0,4,0.746,0.759,5.2,0.59,0.557,0.721,1,2,0.262,1
77.7,0.665,40.9,7,0.354,0.626,3.5,0.427,0.57,0.864,1,1,0.21,0
192.9,0.805,62.5,5,0.314,0.889,0.9,0.045,0.41,0.808,1,0,0.789,0
149.3,0.768,82.4,2,0.332,0.632,11.0,0.649,0.56,0.73,0,1,0.453,0
126.7,0.485,100.0,12,0.502,0.62,3.6,0.756,0.396,0.778,1,0,0.019,1
397.3,0.877,80.1,6,0.471,0.834,0.2,0.541,0.499,0.657,1,2,0.685,1
0.0,0.676,56.8,3,0.268,0.64,4.1,0.332,0.567,0.524,0,0,0.117,1
33.6,0.885,68.4,2,0.52,0.826,5.4,0.377,0.252,0.186,0,0,0.193,1
14.8,0.369,54.0,4,0.592,0.563,17.4,0.844,0.301,0.818,0,1,0.262,0
404.2,0.634,92.5,3,0.537,0.921,4.9,0.328,0.913,0.666,1,1,0.741,0
152.4,0.583,72.7,5,0.39,0.745,3.1,0.203,0.546,0.801,1,0,0.637,0
184.1,0.395,86.7,13,0.58,0.949,7.7,0.609,0.718,0.716,0,2,0.588,1
42.4,0.655,69.9,3,0.347,0.838,4.1,0.19,0.083,0.837,1,2,0.346,1
191.1,0.518,88.0,6,0.093,0.602,3.6,0.154,0.376,0.556,1,2,0.47,0
315.3,0.162,49.3,3,0.285,0.528,6.1,0.64,0.304,0.392,1,1,0.507,1
247.8,0.726,72.3,4,0.412,0.892,3.3,0.598,0.766,0.637,1,1,0.501,0
208.1,0.383,79.6,2,0.36,0.753,11.5,0.121,0.701,0.833,0,1,0.496,0
77.9,0.539,71.2,5,0.198,0.636,11.1,0.499,0.358,0.734,1,1,0.679,0
183.9,0.573,77.0,4,0.2,0.529,8.1,0.96,0.471,0.687,1,0,0.566,1
236.2,0.731,76.8,4,0.147,0.795,2.3,0.743,0.431,0.916,1,0,0.345,0
110.9,0.386,86.7,4,0.187,0.722,3.5,0.606,0.27,0.966,1,0,0.622,0
322.0,0.422,83.7,6,0.473,0.914,7.0,0.767,0.666,0.764,1,1,0.8,1
317.4,0.821,77.5,1,0.167,0.605,3.5,0.327,0.927,0.801,1,0,0.552,0
191.8,0.473,87.3,6,0.213,0.737,3.2,0.392,0.848,0.927,1,0,0.709,0
329.8,0.754,56.1,9,0.295,0.431,5.2,0.372,0.524,0.903,1,2,0.685,1
152.9,0.188,56.0,5,0.341,0.623,3.6,0.298,0.323,0.553,0,1,0.271,0
376.2,0.545,55.6,2,0.145,0.759,3.8,0.325,0.399,0.749,1,1,0.879,0
388.8,0.017,74.2,2,0.255,0.663,4.3,0.402,0.643,0.76,1,1,0.252,0
129.7,0.9,80.8,8,0.292,0.699,1.6,0.84,0.308,0.549,1,2,0.805,1
304.6,0.534,91.4,5,0.314,0.991,5.7,0.242,0.398,0.356,1,2,0.53,0
393.5,0.894,79.9,3,0.637,0.801,1.8,0.727,0.527,0.272,1,0,0.909,1
113.2,0.742,63.2,8,0.12,0.936,1.2,0.655,0.409,0.526,1,2,0.409,1
156.7,0.209,73.9,5,0.205,0.689,1.0,0.591,0.631,0.539,1,1,0.475,0
185.5,0.915,48.7,5,0.514,0.991,5.8,0.501,0.755,0.638,0,2,0.812,1
205.4,0.163,66.3,5,0.329,0.725,1.7,0.454,0.654,0.601,0,1,0.507,1
210.8,0.737,42.1,6,0.426,0.726,2.1,0.353,0.371,0.522,0,0,0.724,1
228.2,0.572,79.6,9,0.394,0.872,7.8,0.216,0.662,0.789,1,2,0.904,0
342.2,0.539,71.1,5,0.16,0.74,0.8,0.38,0.544,0.704,1,0,0.941,0
41.5,0.302,73.1,1,0.566,0.969,3.2,0.159,0.435,0.813,1,2,0.696,1
57.9,0.861,53.5,6,0.156,0.298,3.8,0.634,0.416,0.86,0,0,0.195,1
293.7,0.873,62.6,6,0.279,0.893,7.3,0.582,0.175,0.829,1,0,0.407,1
225.8,0.618,76.2,2,0.143,0.905,4.5,0.128,0.525,0.628,1,1,0.069,0
103.6,0.877,51.9,2,0.312,0.978,2.2,0.765,0.706,0.56,1,2,0.5,0
311.6,0.043,82.1,4,0.81,0.812,3.4,0.63,0.263,0.453,1,1,0.972,0
396.0,0.662,63.6,2,0.329,0.989,4.2,0.516,0.504,0.51,1,0,0.788,1
244.6,0.75,51.5,2,0.275,0.94,1.0,0.715,0.277,0.799,0,0,0.786,1
54.1,0.321,83.7,7,0.545,0.139,3.7,0.815,0.688,0.736,1,2,0.303,1
316.2,0.347,90.6,8,0.613,0.823,7.4,0.401,0.562,0.802,1,2,0.631,0
409.5,0.178,64.4,3,0.586,0.482,3.1,0.444,0.278,0.868,0,0,0.522,1
67.5,0.105,58.8,5,0.39,0.859,9.8,0.767,0.748,0.869,0,1,0.288,0
254.3,0.664,71.5,4,0.309,0.853,10.8,0.075,0.616,0.396,0,0,0.873,0
284.9,0.372,55.2,5,0.564,0.428,9.9,0.399,0.585,0.659,0,0,0.215,0
177.7,0.634,57.6,1,0.136,0.678,10.4,0.688,0.6,0.622,0,2,0.243,0
27.8,0.538,78.3,6,0.904,0.683,4.2,0.565,0.396,0.942,0,1,0.572,1
268.8,0.408,100.0,3,0.13,0.699,1.8,0.436,0.341,0.801,1,0,0.404,0
57.3,0.274,61.5,5,0.605,0.658,9.3,0.675,0.605,0.78,0,1,0.287,0
25.2,0.6,80.8,3,0.397,0.525,11.0,0.885,0.468,0.79,0,1,0.328,0
59.9,0.643,79.9,3,0.195,0.817,5.4,0.441,0.89,0.758,1,0,0.707,0
380.9,0.394,51.6,6,0.435,0.788,2.7,0.71,0.758,0.694,1,1,0.911,1
128.2,0.546,71.7,3,0.617,0.803,2.7,0.233,0.435,0.709,1,0,0.555,0
256.7,0.955,69.9,10,0.415,0.786,9.2,0.739,0.696,0.683,1,0,0.62,0
283.7,0.309,92.5,4,0.213,0.532,1.5,0.689,0.542,0.707,1,2,0.556,0
237.8,0.91,93.1,4,0.086,0.552,0.6,0.88,0.404,0.702,1,2,0.524,1
282.6,0.78,80.3,3,0.523,0.921,5.7,0.673,0.551,0.807,1,0,0.778,0
206.9,0.558,83.5,8,0.349,0.876,5.4,0.616,0.693,0.794,1,2,0.135,0
235.2,0.537,70.0,2,0.039,0.527,7.5,0.518,0.811,0.653,1,1,0.439,0
81.4,0.878,82.2,6,0.365,0.748,5.9,0.535,0.524,0.507,1,2,0.21,0
126.6,0.785,73.4,4,0.107,0.437,5.8,0.412,0.349,0.862,0,2,0.516,0
208.5,0.592,87.4,6,0.076,0.787,7.6,0.718,0.416,0.478,0,1,0.56,0
206.1,0.854,88.8,5,0.595,0.712,7.0,0.813,0.668,0.686,1,1,0.511,1
297.2,0.594,85.0,6,0.132,0.884,4.7,0.47,0.339,0.7,1,1,0.87,0
371.2,0.318,64.6,7,0.378,0.837,11.5,0.746,0.596,0.759,1,2,0.735,0
202.8,0.211,60.6,2,0.388,0.648,11.3,0.846,0.378,0.289,1,0,0.077,1
130.8,0.614,82.5,5,0.175,0.633,8.6,0.248,0.718,0.831,0,0,0.581,0
10.1,0.643,87.5,6,0.031,0.877,3.7,0.045,0.705,0.8,1,0,0.797,0
135.4,0.939,74.2,6,0.138,0.785,3.4,0.266,0.546,0.396,1,0,0.645,0
102.1,0.76,70.6,2,0.319,0.564,1.4,0.284,0.834,0.77,1,0,0.866,0
139.7,0.877,74.7,6,0.605,0.431,5.9,0.218,0.668,0.694,1,0,0.597,0
276.7,0.747,71.1,2,0.22,0.856,4.0,0.603,0.451,0.905,1,2,0.78,1
229.3,0.7,68.2,4,0.283,0.789,11.7,0.648,0.71,0.774,1,0,0.581,0
424.4,0.119,99.4,7,0.774,0.719,10.5,0.481,0.805,0.729,1,2,0.54,1
273.1,0.581,65.3,4,0.221,0.892,1.8,0.52,0.522,0.566,1,0,0.556,1
430.0,0.358,79.1,7,0.066,0.901,1.0,0.865,0.46,0.803,1,2,0.359,0
243.7,0.686,68.6,3,0.325,0.847,3.7,0.496,0.338,0.423,0,0,0.28,1
339.4,0.522,54.8,4,0.524,0.762,12.3,0.821,0.503,0.742,1,1,0.577,0
180.5,0.645,54.3,2,0.209,0.88,15.9,0.531,0.56,0.555,0,0,0.348,0
131.8,0.698,73.9,6,0.216,0.773,7.0,0.451,0.363,0.56,1,1,0.744,1
200.6,0.39,47.7,3,0.106,0.945,7.4,0.667,0.158,0.92,0,1,0.859,0
163.7,0.578,92.1,1,0.3,0.649,2.9,0.598,0.65,0.541,1,1,0.243,1
95.9,0.416,61.4,3,0.692,0.641,5.9,0.119,0.53,0.251,0,1,0.106,0
54.9,0.568,60.3,6,0.315,0.684,13.7,0.338,0.294,0.728,0,1,0.214,0
265.9,0.412,89.1,5,0.512,0.541,2.4,0.122,0.578,0.418,1,2,0.474,0
139.4,0.273,73.0,2,0.055,0.772,6.5,0.349,0.797,0.744,1,1,0.799,0
81.3,0.378,84.1,4,0.263,0.925,7.4,0.172,0.656,0.348,0,1,0.758,0
41.6,0.268,58.5,8,0.434,0.838,3.8,0.301,0.463,0.718,1,0,0.202,0
194.2,0.357,72.6,2,0.309,0.653,6.0,0.447,0.478,0.838,0,1,0.607,0
111.0,0.766,85.6,3,0.12,0.24,0.9,0.76,0.567,0.544,0,0,0.403,0
194.9,0.816,59.9,2,0.517,0.644,3.1,0.685,0.454,0.728,0,0,0.463,1
286.0,0.413,79.4,9,0.325,0.854,3.4,0.343,0.692,0.866,1,2,0.409,0
283.2,0.802,38.2,1,0.508,0.976,3.4,0.815,0.566,0.756,1,0,0.522,0
147.3,0.569,89.7,10,0.144,0.961,3.4,0.095,0.288,0.664,1,1,0.593,1
76.6,0.367,64.2,2,0.471,0.331,9.5,0.643,0.601,0.985,1,2,0.473,1
156.7,0.484,70.8,0,0.42,0.891,2.9,0.957,0.631,0.694,1,2,0.431,1
322.1,0.579,73.6,3,0.501,0.826,20.9,0.338,0.348,0.818,1,0,0.908,1
347.8,0.839,61.4,6,0.11,0.93,3.3,0.247,0.604,0.576,0,0,0.841,0
288.8,0.646,60.3,0,0.078,0.527,1.5,0.275,0.386,0.948,1,1,0.766,0
382.2,0.214,82.3,2,0.158,0.741,2.6,0.318,0.553,0.748,1,1,0.801,1
410.2,0.686,80.0,5,0.411,0.393,8.1,0.635,0.331,0.721,1,2,0.496,0
166.8,0.156,59.6,2,0.267,0.704,4.5,0.79,0.322,0.895,0,0,0.384,1
413.5,0.194,82.6,4,0.521,0.612,5.2,0.506,0.177,0.658,0,0,0.834,0
221.3,0.19,82.8,6,0.167,0.703,3.1,0.333,0.64,0.677,1,0,0.846,1
362.2,0.716,69.7,3,0.54,0.927,1.2,0.839,0.682,0.418,1,2,0.742,1
297.9,0.697,53.9,1,0.601,0.981,0.5,0.81,0.702,0.878,1,0,0.462,0
0.0,0.0,66.0,2,0.61,0.158,3.8,0.62,0.372,0.496,0,1,0.13,0
113.7,0.765,77.1,2,0.651,0.759,3.5,0.255,0.213,0.9,1,0,0.575,1
30.7,0.466,65.7,4,0.567,0.48,4.8,0.476,0.59,0.635,0,0,0.313,1
24.0,0.255,63.7,5,0.224,0.355,2.8,0.407,0.47,0.875,0,2,0.538,1
316.7,0.861,78.5,6,0.25,0.928,3.9,0.539,0.298,0.656,1,0,0.369,1
447.6,0.348,89.7,1,0.282,0.593,7.8,0.52,0.756,0.977,1,0,0.418,0
221.7,0.713,64.2,2,0.449,0.682,2.8,0.435,0.204,0.566,1,2,0.818,0
259.0,0.671,62.3,4,0.549,0.63,7.8,0.251,0.491,0.634,1,1,0.181,0
383.3,0.55,100.0,4,0.488,0.62,3.8,0.711,0.48,0.6,1,0,0.536,1
242.9,0.518,76.1,5,0.119,0.66,13.2,0.031,0.498,0.936,0,1,0.42,0
162.2,0.17,48.8,6,0.566,0.709,7.1,0.431,0.648,0.58,0,2,0.213,0
193.0,0.884,65.3,2,0.766,0.847,1.4,0.587,0.558,0.979,1,1,0.526,1
279.1,0.444,61.4,8,0.244,0.375,3.1,0.825,0.547,0.984,1,1,0.392,0
316.2,0.348,77.3,8,0.666,0.86,4.5,0.907,0.446,0.801,1,1,0.627,1
270.8,0.657,76.3,7,0.419,0.74,6.4,0.373,0.244,0.682,1,1,0.549,0
297.0,0.541,66.1,4,0.324,0.931,4.6,0.369,0.618,0.575,1,0,0.691,0
214.4,0.652,98.0,6,0.51,0.69,1.7,0.736,0.814,0.755,1,2,0.514,0
74.8,0.588,76.2,2,0.14,0.372,2.9,0.717,0.0,0.843,0,2,0.738,1
318.7,0.465,65.6,0,0.552,0.737,4.5,0.142,0.0,0.641,1,0,0.508,1
78.7,0.697,54.9,13,0.495,0.791,7.2,0.489,0.542,0.685,1,2,0.429,0
288.1,0.454,59.5,5,0.556,0.697,12.2,0.545,0.8,0.952,1,2,0.606,0
303.1,0.128,54.6,5,0.758,0.311,6.6,0.165,0.706,0.752,0,2,0.449,0
94.6,0.685,69.3,5,0.502,0.777,7.7,0.503,0.54,0.362,0,1,0.395,0
153.1,0.094,59.6,8,0.709,0.542,2.2,0.572,0.739,0.838,0,1,0.368,0
483.4,0.188,86.0,2,0.343,0.827,7.8,0.394,0.638,0.471,1,2,0.714,0
241.3,0.543,66.8,4,0.314,0.618,7.0,0.591,0.689,0.471,1,0,0.723,1
85.8,0.661,83.8,8,0.541,0.685,4.8,0.614,0.273,0.669,1,2,0.347,1
338.1,0.531,81.9,4,0.381,0.799,9.3,0.272,0.589,0.893,1,2,0.913,0
135.0,0.568,81.0,3,0.512,0.794,4.8,0.848,0.616,0.65,1,2,0.488,1
38.7,0.544,87.6,2,0.769,0.947,4.5,0.352,0.297,0.862,0,1,0.858,0
222.2,0.716,94.4,1,0.242,0.86,5.6,0.866,0.235,0.424,1,1,0.325,1
119.2,0.413,60.1,3,0.857,0.886,7.6,0.232,0.826,0.873,1,0,0.596,0
200.3,0.718,78.3,4,0.307,0.776,4.1,0.537,0.565,0.723,1,2,0.311,0
160.6,0.42,80.6,3,0.177,0.908,5.1,0.651,0.479,0.805,1,1,0.78,1
297.8,0.758,86.9,4,0.107,0.675,8.8,0.484,0.445,0.931,1,0,0.411,0
240.2,0.3,73.6,3,0.285,0.876,1.7,0.305,0.721,0.778,1,2,0.451,1
0.0,0.77,88.5,1,0.288,0.853,3.6,0.497,0.669,0.692,1,1,0.382,1
262.0,0.029,53.9,2,0.266,0.924,2.6,0.686,0.607,0.761,1,1,0.454,1
218.1,0.522,60.9,2,0.428,0.985,3.2,0.635,0.389,0.674,1,0,0.702,0
375.8,0.316,64.0,5,0.345,0.313,1.9,0.197,0.496,0.861,0,2,0.366,0
263.5,0.566,71.0,3,0.434,0.466,1.7,0.502,0.131,0.928,1,1,0.589,0
303.2,0.788,72.6,5,0.497,0.973,2.7,0.515,0.641,0.744,1,2,0.349,0
86.8,0.797,56.1,2,0.656,0.857,2.8,0.478,0.683,0.379,1,2,0.286,1
163.1,0.589,61.1,3,0.339,0.756,3.0,0.476,0.222,0.509,1,0,0.925,0
162.2,0.628,57.3,5,0.641,0.814,12.2,0.369,0.925,0.644,1,0,0.325,0
210.3,0.656,51.1,4,0.242,0.489,0.6,0.129,0.688,0.856,0,2,0.728,0
312.2,0.593,62.5,7,0.484,0.412,6.6,0.864,0.559,0.677,1,1,0.296,1
203.1,0.935,71.2,8,0.745,0.797,1.7,0.95,0.678,0.916,1,1,0.351,1
115.3,0.605,81.2,4,0.346,0.567,2.9,0.516,0.939,0.898,1,0,0.775,0
74.0,0.548,68.8,2,0.298,0.245,3.5,0.914,0.145,0.667,0,1,0.256,0
326.2,0.577,97.1,4,0.572,0.762,1.5,0.3,0.413,0.705,1,2,0.399,1
201.6,0.329,83.4,6,0.454,0.884,3.6,0.491,0.619,0.79,1,0,0.423,0
195.7,0.951,82.3,4,0.526,0.508,2.1,0.509,0.177,0.954,1,1,0.625,1
281.6,0.178,71.6,3,0.558,0.521,8.4,0.374,0.225,0.545,1,2,0.29,1
64.4,0.547,74.0,2,0.465,0.831,4.1,0.496,0.355,0.61,0,0,0.327,1
0.0,0.376,68.9,5,0.315,0.832,16.8,0.635,0.909,0.886,0,0,0.6,0
71.2,0.659,67.9,4,0.084,0.672,4.6,0.483,0.312,0.644,1,2,0.319,1
276.6,0.685,100.0,8,0.24,0.789,5.5,0.402,0.818,0.689,1,0,0.746,1
192.6,0.822,71.0,5,0.242,0.891,7.7,0.823,0.33,0.866,1,1,0.556,0
0.0,0.213,47.9,8,0.364,0.445,5.0,0.413,0.288,0.749,0,1,0.037,1
331.8,0.75,81.8,13,0.555,0.895,6.6,0.62,0.758,0.739,1,2,0.541,0
238.0,0.556,84.3,3,0.9,0.667,2.5,0.805,0.555,0.773,1,0,0.501,1
292.8,0.288,77.2,5,0.612,0.833,2.9,0.19,0.195,0.774,1,1,0.912,1
211.2,0.523,40.2,4,0.471,0.57,7.1,0.574,0.478,0.825,0,0,0.239,0
22.2,0.713,84.5,5,0.376,0.695,5.4,0.657,0.531,0.639,1,2,0.308,0
283.3,0.797,78.2,1,0.455,0.904,8.6,0.692,0.46,0.644,1,1,0.964,0
319.8,0.419,67.7,4,0.097,0.741,3.7,0.812,0.605,0.573,1,1,0.463,0
375.4,0.744,91.6,3,0.613,0.831,13.5,0.528,0.485,0.696,1,1,0.715,1
329.3,0.443,46.7,5,0.611,0.887,6.1,0.644,0.868,0.871,1,0,0.873,0
221.4,0.517,68.1,8,0.164,0.687,12.8,0.354,0.428,0.454,1,2,0.295,1
28.9,0.222,64.4,7,0.499,0.903,1.7,0.336,0.51,0.732,0,1,0.529,0
218.4,0.635,92.9,2,0.212,0.879,2.9,0.355,0.194,0.856,1,0,0.621,1
114.8,0.316,75.4,9,0.326,0.589,3.2,0.547,0.418,0.943,0,1,0.531,1
391.0,0.489,62.9,4,0.562,0.972,3.7,0.804,0.785,0.965,1,2,0.726,1
344.3,0.858,87.9,3,0.396,0.858,4.1,0.781,0.627,0.79,1,2,0.511,1
145.4,0.539,40.6,0,0.356,0.667,20.1,0.712,0.514,0.664,0,1,0.799,1
214.9,0.509,79.1,9,0.363,0.578,7.7,0.48,0.835,0.815,1,0,0.596,0
247.3,0.677,54.3,1,0.72,0.87,1.6,0.479,0.274,0.638,0,1,0.46,1
319.1,0.515,65.5,5,0.289,0.923,11.0,0.62,0.708,0.834,1,1,0.352,0
35.7,0.3,68.6,4,0.337,0.71,3.0,0.148,0.63,0.922,1,1,0.45,0
0.0,0.456,84.7,5,0.81,0.742,3.9,0.669,0.364,0.597,0,0,0.486,0
224.2,0.644,100.0,3,0.478,0.519,2.9,0.73,0.652,0.801,1,1,0.454,1
0.0,0.584,47.1,5,0.351,0.84,5.9,0.786,0.412,0.636,0,1,0.624,1
237.4,0.306,78.2,5,0.058,0.925,1.5,0.321,0.314,0.816,1,2,0.525,0
285.1,0.592,100.0,5,0.799,0.4,15.1,0.718,0.298,0.623,1,1,0.501,1
301.0,0.612,58.5,4,0.742,0.853,3.9,0.286,0.48,0.528,1,1,0.307,0
151.5,0.358,63.1,4,0.47,0.919,3.9,0.743,0.831,0.816,1,1,0.544,1
267.7,0.334,78.3,5,0.342,0.53,2.5,0.152,0.601,0.91,1,0,0.803,0
291.7,0.385,83.6,9,0.718,0.917,1.1,0.288,0.335,0.774,1,0,0.566,0
120.7,0.905,84.2,7,0.154,0.722,0.8,0.51,0.979,0.361,1,2,0.703,0
320.7,0.619,67.0,6,0.216,0.958,7.4,0.924,0.482,0.908,1,2,0.477,0
280.2,0.687,63.8,2,0.474,0.886,5.4,0.952,0.611,0.644,1,2,0.675,1
153.4,0.624,90.4,6,0.563,0.452,3.0,0.47,0.37,0.734,1,1,0.346,1
235.6,0.334,61.2,2,1.0,0.774,5.4,0.696,0.569,0.885,0,0,0.478,1
149.7,0.452,39.7,8,0.051,0.763,3.7,0.44,0.658,0.489,1,2,0.032,0
250.8,0.389,46.2,4,0.206,0.861,4.3,0.761,0.552,0.831,0,1,0.273,0
210.3,0.818,66.9,5,0.586,0.949,2.0,0.626,0.863,0.724,1,0,0.727,0
275.0,0.768,95.9,2,0.506,0.778,1.4,0.891,0.642,0.716,1,2,0.926,0
151.7,0.747,55.4,4,0.208,0.946,1.9,0.327,0.852,0.834,1,2,0.522,0
116.8,0.904,93.3,9,0.251,0.744,1.8,0.368,0.633,0.826,1,2,0.409,0
238.9,0.669,90.3,6,0.468,0.703,5.2,0.403,0.491,0.717,0,0,0.543,1
121.4,0.211,75.2,5,0.246,0.626,3.9,0.443,0.755,0.905,1,2,0.445,1
308.1,0.513,36.3,6,0.549,0.296,3.3,0.389,0.707,0.723,1,1,0.527,1
315.1,0.295,58.4,8,0.426,0.501,4.7,0.66,0.55,0.692,1,1,0.682,0
135.8,0.355,63.1,3,0.574,0.953,2.3,0.094,0.377,0.563,1,2,0.659,0
273.5,0.579,99.2,4,0.438,0.796,1.6,0.768,0.74,0.951,1,1,0.68,0
165.3,0.381,67.0,7,0.416,0.664,2.2,0.621,0.763,0.935,1,0,0.916,0
43.5,0.924,61.2,6,0.808,0.837,4.4,0.442,0.797,0.9,1,0,0.357,0
154.3,0.165,74.6,3,0.196,0.511,2.4,0.688,0.722,0.52,1,1,0.509,1
159.5,0.142,46.8,4,0.214,0.405,5.4,0.344,0.426,0.754,0,2,0.26,0
277.4,0.27,71.7,8,0.749,0.752,3.4,0.607,0.382,0.253,1,2,0.476,0
236.4,0.883,60.8,4,0.369,0.792,2.9,0.061,0.535,0.48,1,1,0.385,0
264.8,0.235,100.0,3,0.096,0.691,2.6,0.703,0.589,0.451,1,2,0.264,1
112.1,0.59,59.2,13,0.266,0.56,2.5,0.069,0.741,0.559,1,2,0.63,0
178.6,0.573,99.0,5,0.568,0.879,4.8,0.561,0.591,0.63,1,1,0.495,1
430.9,0.302,59.0,6,0.554,0.965,7.2,0.606,0.35,0.884,1,1,0.994,0
37.6,0.195,78.7,4,0.431,0.594,6.9,0.037,0.247,0.544,0,2,0.868,0
115.3,0.101,73.5,5,0.614,0.636,8.0,0.302,0.119,0.773,0,1,0.233,1
102.1,0.749,74.0,3,0.085,0.883,1.4,0.158,0.727,0.947,1,0,0.604,0
198.5,0.897,73.1,2,0.536,0.929,8.8,0.099,0.606,0.762,1,2,0.434,1
117.2,0.409,78.6,5,0.196,0.69,3.5,0.727,0.683,0.815,1,1,0.148,0
286.2,0.427,77.8,2,0.397,0.656,2.7,0.206,0.922,0.868,1,1,0.338,0
248.1,0.05,69.6,6,0.059,0.858,4.3,0.111,0.693,0.725,1,2,0.434,0
106.4,0.741,65.6,3,0.331,0.832,8.3,0.705,0.493,0.728,0,2,0.915,1
155.3,0.46,69.7,2,0.379,0.651,1.9,0.361,0.491,0.796,0,0,0.457,1
220.0,0.23,69.5,2,0.112,0.963,19.7,0.47,0.586,0.572,0,1,0.528,1
246.3,0.813,63.7,8,0.095,0.776,5.1,0.597,0.468,0.778,1,0,0.114,0
487.6,0.408,73.1,7,0.476,0.831,3.5,0.262,0.857,0.908,1,1,0.453,0
297.3,0.826,52.3,4,0.439,0.914,4.1,0.846,0.386,0.674,1,1,0.442,0
138.6,0.585,60.6,4,0.471,0.709,7.1,0.525,0.443,0.955,0,1,0.724,0
154.7,0.836,78.1,5,0.511,0.562,7.9,0.61,0.726,0.283,0,2,0.211,0
239.9,0.351,40.5,6,0.563,0.714,1.6,0.488,0.044,0.574,1,1,0.554,1
192.9,0.574,91.8,3,0.319,0.592,5.5,0.454,0.761,0.882,1,1,0.678,0
